State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean,Year Average
Colorado,2002,0.019770056959558822,0.020596411764705894,0.002245816088235294,0.5008158125,0.135857024328125
Colorado,2003,0.02106490587540985,0.019387724590163937,0.0019825515049180322,0.5535508295081969,0.14899650286967217
Colorado,2004,0.02164520825072887,0.01720207288629738,0.001897865790087463,0.6191145364431484,0.16496492084256553
Colorado,2005,0.024169926079922043,0.018813407407407404,0.0019312040272904448,0.6202610643274854,0.16629390046052633
Colorado,2006,0.024644735138629272,0.020494109034267894,0.0020885889158878492,0.5743876386292828,0.15540376792951693
Colorado,2007,0.023835024832137747,0.02169165853658536,0.0019223353012912483,0.5519882195121956,0.1498593095455525
Colorado,2008,0.019069384095890422,0.02562375890410959,0.0018260673315068487,0.4072205616438356,0.11343494299383561
Colorado,2009,0.014230846937499991,0.026782818750000013,0.0013502231468749996,0.3576652218750001,0.10000727767734378
Colorado,2010,0.016169799655660372,0.02295061792452831,0.0010145607735849056,0.36687250471698135,0.10175187076768874
Colorado,2011,0.017521029481132065,0.027857723270440254,0.0014137262955974833,0.33534956918238984,0.09553551205738992
Colorado,2012,0.020328153513909233,0.026305467057100993,0.0013461975300146404,0.373196197657394,0.10529400393960471
Colorado,2013,0.014342691029523784,0.028709088571428516,0.00106459689047619,0.30974190857142836,0.0884645712657142
Colorado,2014,0.016914251364477346,0.027252689176688254,0.0009497864153561504,0.32076028954671687,0.09146925412580965
Colorado,2015,0.02003913501435403,0.024472424880382784,0.0010400522038277503,0.3914162210526312,0.10924195828779894
Colorado,2016,0.023623820286245358,0.020989141263940515,0.001015169342007435,0.45377025278810434,0.12484959592007441
Connecticut,2006,0.017444166465116283,0.026086017441860464,0.0032159060116279062,0.4799303139534881,0.1316691009680232
Connecticut,2007,0.012619994654275095,0.029019812267658013,0.0017632972695167278,0.3169914739776953,0.09009864454228628
Connecticut,2008,0.010536739588353411,0.02607891967871486,0.0012617941224899606,0.34438850803212884,0.09556649035542177
Connecticut,2009,0.01086337633997153,0.02375181223328593,0.0014280734850640113,0.3149504395448072,0.08774842540078218
Connecticut,2010,0.009739028127340817,0.027474275905118552,0.0009676318776529329,0.28065850561797623,0.07970986038202213
Connecticut,2011,0.008539704338664154,0.02897128316086547,0.0009200777638758226,0.2216951571025396,0.06503155559148625
Connecticut,2012,0.007276309031775693,0.030193727102803745,0.000654490879439252,0.2142015130841115,0.06308151002453255
Connecticut,2013,0.007411335839067698,0.03119489900110989,0.000564602779134295,0.20330029189789078,0.06061778237930067
Connecticut,2014,0.007237452216247138,0.030385449656750572,0.0005869753970251719,0.20268545308924446,0.06022383258981684
Connecticut,2015,0.008045103610660489,0.03110335689455387,0.00037682204403244476,0.2161058771726533,0.06390778993047502
Country Of Mexico,2006,0.020451521242841986,0.023011423117709418,0.0015863846977730632,0.8950645217391303,0.2350284626993637
Country Of Mexico,2007,0.02033864072142858,0.022467707142857125,0.0016395332261904766,0.8146219642857142,0.2147669613440476
Country Of Mexico,2008,0.01993821527411168,0.02108624111675126,0.0016933765380710657,0.7870482258883256,0.2074415147043149
Country Of Mexico,2009,0.02295558669090909,0.02217830909090909,0.0059326811636363636,1.065077072727273,0.2790359124181819
Country Of Mexico,2010,0.018591049763231175,0.022187473537604457,0.001960829724233984,0.8092841810584959,0.21300588352089136
Country Of Mexico,2011,0.022386008462264156,0.01684297169811321,0.003601914816037734,0.9192206226415095,0.24051287940448116
Delaware,2011,0.01107123297619049,0.024982753968253956,0.0012425163174603177,0.24717575793650814,0.07111806529960323
Delaware,2012,0.012488382103004285,0.02653523605150213,0.0010230407167381966,0.26655741630901264,0.07665101879506431
Delaware,2013,0.01079212688372093,0.028940674418604647,0.0009178201162790689,0.23947026356589124,0.07003022124612397
Delaware,2014,0.011662559219999995,0.026229789999999996,0.0011364464500000005,0.2547675200000001,0.07344907891750002
Delaware,2015,0.010108152603603603,0.028344837837837845,0.0007674746486486486,0.3014294684684686,0.08516248338963966
Delaware,2016,0.013771055452380948,0.025158940476190477,0.0008438551904761904,0.28443767857142843,0.08105288242261902
District Of Columbia,2000,0.022725717307692312,0.017567395604395606,0.00817217773901099,1.178785615384616,0.3068127265089287
District Of Columbia,2001,0.024474311183381066,0.020935893982808013,0.006700384309455581,1.0779448194842414,0.2825138522399715
District Of Columbia,2002,0.024441035802739736,0.024150441095890374,0.006738691999999997,1.1611508493150682,0.30412025455342456
District Of Columbia,2003,0.022640754349030463,0.01937184764542937,0.008365124235457053,0.8988576426592795,0.2373088422222991
District Of Columbia,2004,0.02095640372527471,0.0194981758241758,0.0065013734065933965,0.6197777170329666,0.16668341749725263
District Of Columbia,2005,0.02083678835911603,0.021643571823204408,0.004509871919889501,0.8515123093922653,0.22462563537361882
District Of Columbia,2006,0.015966559909589045,0.026704019178082176,0.004547241569863012,1.1179629369863018,0.291295189410959
District Of Columbia,2007,0.015339498768545989,0.028567893175074223,0.005047109189910984,1.1996081216617205,0.31214065569881294
District Of Columbia,2008,0.01805779923611111,0.02646769999999998,0.005570731722222219,1.2228164750000008,0.3182281764895835
District Of Columbia,2009,0.018302954069060767,0.023656215469613252,0.004548703052486184,0.8679062790055253,0.22860353789917137
District Of Columbia,2010,0.017643917554945078,0.028239994505494477,0.0033753768571428574,0.8855778873626377,0.23370929407005503
District Of Columbia,2011,0.015928041517241368,0.024555445977011498,0.003599867875862066,0.6702266206896552,0.17857749401494255
District Of Columbia,2012,0.01623560022727274,0.025962012237762247,0.0016786830961538445,0.595432447552448,0.1598271857784092
District Of Columbia,2013,0.011507103134146355,0.02549212652439025,0.001005188356707317,0.3407792911585359,0.09469592729344495
District Of Columbia,2014,0.012302943370023401,0.024595138173302097,0.0011325426370023416,0.3590386744730679,0.09926732466334894
District Of Columbia,2015,0.013236773227272732,0.026698127272727298,0.001288958130303031,0.27269433333333376,0.0784795479909092
District Of Columbia,2016,0.012460649844827585,0.031057155172413795,0.0009886306206896552,0.2563609827586206,0.07521685459913792
Florida,2000,0.012453038323033704,0.026261261235955027,0.001983243971910111,0.7268843679775279,0.19189547787710667
Florida,2001,0.012362754173295453,0.02417337784090908,0.0011545261789772732,0.6402088920454543,0.16947488755965903
Florida,2002,0.011313961369146003,0.023168024793388444,0.0006695066418732784,0.4737055757575757,0.12721426714049586
Florida,2003,0.01092981284254143,0.023416610497237575,0.0006633604640883975,0.4431073011049724,0.11952927122720994
Florida,2004,0.009516472522471904,0.025964044943820236,0.0006542492191011219,0.5225517247191014,0.13967162285112367
Florida,2005,0.008644359509695299,0.02701386703601109,0.0005279383213296393,0.5660768531855955,0.1505657545131579
Florida,2006,0.008519962405479453,0.02919147945205478,0.00039632778082191773,0.39089588767123296,0.10725091432739728
Florida,2007,0.006136312015089165,0.028464311385459514,0.0006673482441700962,0.2854687585733883,0.08018418255452678
Florida,2008,0.005214251262500001,0.027827562499999986,0.0005596426328125004,0.22404787812500007,0.06441233363007814
Florida,2009,0.006027942123563223,0.028474347701149438,0.0001239616063218391,0.3387985344827584,0.09335619647844821
Florida,2010,0.005672489389972142,0.02888202506963788,0.00015113194986072432,0.39486463509749303,0.10739257037674095
Florida,2011,0.005361869504109586,0.02813100821917808,9.946578630136995e-05,0.4345282849315067,0.11703015711027394
Florida,2012,0.005406926177595629,0.02690189617486341,6.115489071038249e-05,0.38386635245901635,0.10405908242554644
Florida,2013,0.004545726870422531,0.0260271661971831,-2.5211738028169004e-05,0.2984957070422536,0.08226084709295776
Florida,2014,0.0049794516055555555,0.026022286111111105,0.00011150281111111114,0.45852593611111153,0.12240979415972232
Florida,2015,0.004109642247863247,0.025707592592592584,3.669347578347579e-05,0.5143764102564105,0.13605758464316245
Florida,2016,0.0054928689560439555,0.029212923076923074,0.0003988014835164837,0.5745394945054945,0.1524110220054945
Georgia,2010,0.016500656434782615,0.016583521739130438,0.0011592508478260868,0.3964716847826085,0.10767877845108692
Georgia,2011,0.013381185286501389,0.022986242424242433,0.0009014650826446274,0.33157815702479365,0.09221176245454553
Georgia,2012,0.01158765788705234,0.0220067961432507,0.0004499816446280992,0.33027547933884305,0.09107997875344355
Georgia,2013,0.009439669561959648,0.019709374639769454,0.0003313421959654182,0.2974941613832853,0.08174363694524496
Georgia,2014,0.010429543384831465,0.020054216292134826,0.0003708036882022473,0.31320289606741614,0.08601436485814618
Georgia,2015,0.00967300324277457,0.019226491329479754,0.00026345294797687914,0.3136160491329481,0.08569474916329482
Georgia,2016,0.011935326111111113,0.019770380952380952,0.0002980542063492064,0.3152400158730158,0.08681094428571427
Hawaii,2011,0.0028884780930232587,0.027060956810631188,0.0009156075681063123,0.31541769269103176,0.08657068379069813
Hawaii,2012,0.0028889670588235195,0.024242895588235305,0.0008842389647058831,0.38390230000000486,0.10297960040294239
Hawaii,2013,0.0031097284420849437,0.028246048262548288,0.0012930204536679545,0.41661739189189184,0.11231654726254825
Hawaii,2014,0.003442757012987016,0.02389969480519482,0.0009988773003246755,0.3366392370129853,0.09124514153287296
Hawaii,2015,0.003564983055716349,0.02376297395079594,0.0010755972185238793,0.3912627916063692,0.10491658645785133
Idaho,2009,0.006337445621621622,0.03415621621621623,0.00023196498648648644,0.14868518918918916,0.047352704003378376
Idaho,2010,0.009400810288088644,0.02642628254847646,0.0003346880720221608,0.18073513019390575,0.05422422777562325
Idaho,2011,0.009925650260869567,0.012998608695652175,0.0007162484782608696,0.2717391304347826,0.0738449094673913
Illinois,2000,0.02643745747727276,0.017104860795454552,0.006099495767045457,0.706236491477272,0.18896957637926118
Illinois,2001,0.02235683982337991,0.020867899618805565,0.005501072278271919,0.5938024498094023,0.16063206538246494
Illinois,2002,0.01985394453703705,0.021769085978835975,0.004202177523809523,0.5932935132275134,0.159779680316799
Illinois,2003,0.020684056693913034,0.020922853913043472,0.005052118909565217,0.5150676173913042,0.14043166172695648
Illinois,2004,0.01881421912351944,0.020636064297800332,0.004147102079526227,0.5795745109983076,0.1557929741247884
Illinois,2005,0.017899080328621912,0.024536261484098956,0.00485952713074205,0.45866541342756223,0.1264900705927563
Illinois,2006,0.017391594790235068,0.02114359674502711,0.0027319841320072344,0.37357455696202535,0.10371043315732369
Illinois,2007,0.01450169262929748,0.023435304185351283,0.001676276607623316,0.3278674521674136,0.09187018139742142
Illinois,2008,0.01408593526932464,0.021669790886899944,0.001593608371847029,0.2765984467046375,0.07848694530817728
Illinois,2009,0.013409543084723132,0.020632052701801233,0.0014558429859906578,0.26663304069379623,0.07553261986657782
Illinois,2010,0.013044004651129936,0.02628309463276835,0.002121935108757062,0.34858314265536744,0.0975080442620057
Illinois,2011,0.012113899931472067,0.02484632233502541,0.002497643974619287,0.34147597461928925,0.0952334602151015
Illinois,2012,0.011954034387878789,0.027684872727272714,0.001126317866666666,0.29630255000000016,0.08426694374545458
Illinois,2013,0.010983754192796605,0.023804485169491536,0.0008925856228813551,0.2928190741525425,0.082124974784428
Illinois,2014,0.01054753269702602,0.024025697026022315,0.0009951139219330854,0.3021041895910778,0.0844181333090148
Illinois,2015,0.008374824237774029,0.02576905733558181,0.0011985707234401356,0.30298716694772376,0.08458240481112994
Illinois,2016,0.010374431642458099,0.025014329608938544,0.0009567464636871505,0.31007915083798865,0.08660616463826812
Indiana,2000,0.015287580371257494,0.029781718562874263,0.007299263514970036,0.8754990119760476,0.23196689360628736
Indiana,2001,0.014947843544943808,0.03215273033707866,0.00327551220786517,0.38313398876404464,0.10837751871348307
Indiana,2002,0.0163927037109375,0.03550572656250001,0.0034927056406250027,0.445247390625,0.12515963163476562
Indiana,2003,0.014522778646067411,0.029897033707865176,0.003374679348314605,0.44320771348314536,0.12275055129634814
Indiana,2004,0.013780555342657342,0.030380405594405586,0.0047264949930069956,0.5664627132867132,0.15383754230419577
Indiana,2005,0.01323063002717392,0.03280651630434785,0.004726219804347825,0.4229393043478259,0.11842566762092388
Indiana,2006,0.013922752137931038,0.024199563218390806,0.00994356021264367,0.6578142241379309,0.1764700249267241
Indiana,2007,0.010950615340909098,0.03188369886363635,0.003414435846590909,0.44973485227272736,0.12399590058096593
Indiana,2008,0.009288780684782613,0.02874951630434782,0.002480403141304349,0.42082826630434805,0.11533674160869571
Indiana,2009,0.010135623790960452,0.025930056497175162,0.0015592056384180787,0.2345159830508474,0.06803521724435027
Indiana,2010,0.009392295469387751,0.029449952380952375,0.0029986348095238104,0.16493008163265302,0.05169274107312924
Indiana,2011,0.009906356070652173,0.033770559782608685,0.001363555358695652,0.05684747826086959,0.025471987368206526
Indiana,2012,0.009840462542483658,0.03576250980392156,0.0008451328431372545,0.40109069934640523,0.11188470113398692
Indiana,2013,0.010357095237603309,0.02849926239669421,0.002183906334710745,0.26931901033057865,0.07758981857489673
Indiana,2014,0.01133361767848101,0.027034701265822775,0.002509264587341772,0.2329289113924053,0.06845162373101271
Indiana,2015,0.013498752174698788,0.026206162650602396,0.0012755106084337347,0.2510151295180723,0.07299888873795181
Indiana,2016,0.013857478082474232,0.02654231958762886,0.00040434398969072167,0.24599013402061853,0.07169856892010308
Iowa,2006,0.008230118,0.016324806451612904,0.000474706741935484,0.20478212903225812,0.05745294005645163
Iowa,2007,0.007358557680306903,0.028938930946291543,0.0005633586291560103,0.2541347033248085,0.07274888764514073
Iowa,2008,0.0074544361764705995,0.027279816176470576,0.0004481026470588236,0.256120397058824,0.072825688014706
Iowa,2009,0.006996748080200491,0.02615857142857142,0.0003350258746867167,0.2405315413533838,0.0685054716842106
